6.23229415e-01 7.11068439e-03
6.33413397e-01 7.36394103e-03
6.43597902e-01 7.59490672e-03
6.53783030e-01 7.79827249e-03
6.63968765e-01 7.97054117e-03
6.74155007e-01 8.10961329e-03
6.84341654e-01 8.21342548e-03
6.94528600e-01 8.28011248e-03
7.04715729e-01 8.31013059e-03
7.14902914e-01 8.30544283e-03
7.25090031e-01 8.26803776e-03
7.35276961e-01 8.19995707e-03
7.45463650e-01 8.10357310e-03
7.55650062e-01 7.98138501e-03
7.65836164e-01 7.83588975e-03
7.76021929e-01 7.66917722e-03
7.86207345e-01 7.48248199e-03
7.96392403e-01 7.27693067e-03
8.06577087e-01 7.05346767e-03
8.16761348e-01 6.81161597e-03
8.26945116e-01 6.55023098e-03
8.37128328e-01 6.26827067e-03
8.47310976e-01 5.96653364e-03
8.57493105e-01 5.64737375e-03
8.67674752e-01 5.31300877e-03
8.77855854e-01 4.96270416e-03
8.88036268e-01 4.59335434e-03
8.98215886e-01 4.20278724e-03
9.08394840e-01 3.79494795e-03
9.18573346e-01 3.37596570e-03
9.28751444e-01 2.94739351e-03
9.38928948e-01 2.50511292e-03
9.49106056e-01 2.05366107e-03
9.59283699e-01 1.61456187e-03
9.69462488e-01 1.20265502e-03
9.79642172e-01 8.13330946e-04
9.89821096e-01 4.05551405e-04
1.00000000e+00 0.00000000e+00
